,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
6564,2 750 000 kr,-250 000 kr (-9 %),Fritidsboende,Äganderätt,2 rum,67 m²,,,1 712 m²,1960,8 870 kr/år,,,"Fritidsboende - Norrö, Österåkers kommun - Såld 14 maj 2018",Stockholm,2 500 000 kr,fritidshus,"Norrö, Österåkers kommun", 14 maj 2018,22.437677496369936
6565,3 495 000 kr,-155 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,5 rum,110 m²,10 m²,,2 177 m²,2017,,,,"Vinterbonat fritidshus - Timrarö, Österåkers kommun - Såld 14 maj 2018",Stockholm,3 340 000 kr,fritidshus,"Timrarö, Österåkers kommun", 14 maj 2018,31.340375279087798
6566,290 000 kr,-15 000 kr (-5 %),Fritidsboende,Äganderätt,2 rum,20 m²,,,300 m²,1988,784 kr/år,,,"Fritidsboende - Hovsjö, Södertälje kommun - Såld 14 maj 2018",Stockholm,275 000 kr,fritidshus,"Hovsjö, Södertälje kommun", 14 maj 2018,31.605585451873754
6567,2 995 000 kr,-95 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,5 rum,119 m²,24 m²,,2 140 m²,1925,27 079 kr/år,,,"Vinterbonat fritidshus - Vätö, Norrtälje kommun - Såld 13 maj 2018",Stockholm,2 900 000 kr,fritidshus,"Vätö, Norrtälje kommun", 13 maj 2018,74.44904544543692
6568,2 750 000 kr,-350 000 kr (-13 %),Fritidsboende,Äganderätt,3 rum,55 m²,,,5 520 m²,1962,13 270 kr/år,,,"Fritidsboende - Djurö | Överby, Värmdö kommun - Såld 11 maj 2018",Stockholm,2 400 000 kr,fritidshus,"Djurö | Överby, Värmdö kommun", 11 maj 2018,33.10111496025043
6569,850 000 kr,-100 000 kr (-12 %),Fritidsboende,Äganderätt,2 rum,35 m²,,,3 000 m²,1952,4 875 kr/år,,,"Fritidsboende - Ornö Lättinge, Haninge kommun - Såld 09 maj 2018",Stockholm,750 000 kr,fritidshus,"Ornö Lättinge, Haninge kommun", 09 maj 2018,35.23975716537562
6570,1 550 000 kr,-30 000 kr (-2 %),Fritidsboende,Äganderätt,3 rum,38 m²,,,2 025 m²,1972,9 126 kr/år,,,"Fritidsboende - Nyhagen, Österåkers kommun - Såld 08 maj 2018",Stockholm,1 520 000 kr,fritidshus,"Nyhagen, Österåkers kommun", 08 maj 2018,25.97055147811183
6571,2 975 000 kr,-100 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,3 rum,52 m²,,,3 295 m²,1975,18 913 kr/år,,,"Vinterbonat fritidshus - Ingarö Norra Ingaröstrand, Värmdö kommun - Såld 08 maj 2018",Stockholm,2 875 000 kr,fritidshus,"Ingarö Norra Ingaröstrand, Värmdö kommun", 08 maj 2018,24.632972455663804
6572,1 790 000 kr,-90 000 kr (-5 %),Fritidsboende,Äganderätt,3 rum,64 m²,,,2 096 m²,1961,9 381 kr/år,,,"Fritidsboende - Färjan, Norrtälje kommun - Såld 07 maj 2018",Stockholm,1 700 000 kr,fritidshus,"Färjan, Norrtälje kommun", 07 maj 2018,75.21172116434482
6573,2 950 000 kr,-250 000 kr (-8 %),Vinterbonat fritidshus,Äganderätt,3 rum,56 m²,,,4 779 m²,1952,9 358 kr/år,,,"Vinterbonat fritidshus - Malma, Värmdö kommun - Såld 07 maj 2018",Stockholm,2 700 000 kr,fritidshus,"Malma, Värmdö kommun", 07 maj 2018,30.430386354699014
6574,1 395 000 kr,-295 000 kr (-21 %),Fritidsboende,Äganderätt,3 rum,42 m²,6 m²,,454 m²,1968,25 351 kr/år,,,"Fritidsboende - Lisö, Nynäshamns kommun - Såld 06 maj 2018",Stockholm,1 100 000 kr,fritidshus,"Lisö, Nynäshamns kommun", 06 maj 2018,44.729722812363974
6575,7 500 000 kr,-300 000 kr (-4 %),Fritidsboende,Äganderätt,5 rum,78 m²,50 m²,,4 219 m²,1944-1955,23 150 kr/år,,,"Fritidsboende - Lisö, Nynäshamns kommun - Såld 04 maj 2018",Stockholm,7 200 000 kr,fritidshus,"Lisö, Nynäshamns kommun", 04 maj 2018,44.729722812363974
6576,1 175 000 kr,-75 000 kr (-6 %),Fritidsboende,Äganderätt,3 rum,33 m²,,,301 m²,1989,19 600 kr/år,,,"Fritidsboende - Hemfosa, Haninge kommun - Såld 01 maj 2018",Stockholm,1 100 000 kr,fritidshus,"Hemfosa, Haninge kommun", 01 maj 2018,29.198465270631143
6577,1 750 000 kr,-150 000 kr (-9 %),Fritidsboende,Äganderätt,1 rum,16 m²,,,1 600 m²,,7 395 kr/år,,,"Fritidsboende - Gustavsvik, Nacka kommun - Såld 30 april 2018",Stockholm,1 600 000 kr,fritidshus,"Gustavsvik, Nacka kommun", 30 april 2018,13.281991741084216
6578,2 500 000 kr,-250 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,3 rum,49 m²,,,2 543 m²,1973,15 300 kr/år,,,"Vinterbonat fritidshus - Ingarö, Lugnet, Värmdö kommun - Såld 30 april 2018",Stockholm,2 250 000 kr,fritidshus,"Ingarö, Lugnet, Värmdö kommun", 30 april 2018,27.040572656203885
6579,1 495 000 kr,-170 000 kr (-11 %),Fritidsboende,Äganderätt,3 rum,53 m²,,,2 590 m²,1962,22 467 kr/år,,,Fritidsboende - Norrtälje kommun - Såld 28 april 2018,Stockholm,1 325 000 kr,fritidshus,Norrtälje kommun, 28 april 2018,60.70480763502802
6580,2 195 000 kr,-20 000 kr (-1 %),Vinterbonat fritidshus,Äganderätt,4 rum,95 m²,,,2 188 m²,1964,28 955 kr/år,,,"Vinterbonat fritidshus - Rimbo, Norrtälje kommun - Såld 27 april 2018",Stockholm,2 175 000 kr,fritidshus,"Rimbo, Norrtälje kommun", 27 april 2018,49.587489574911814
6581,1 375 000 kr,-25 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,4 rum,52 m²,17 m²,,2 623 m²,1970,24 604 kr/år,,,"Vinterbonat fritidshus - Garns-Ekskogen, Vallentuna kommun - Såld 27 april 2018",Stockholm,1 350 000 kr,fritidshus,"Garns-Ekskogen, Vallentuna kommun", 27 april 2018,29.927418261907363
6582,1 250 000 kr,-75 000 kr (-6 %),Fritidsboende,Äganderätt,2 rum,26 m²,,,298 m²,1990,24 162 kr/år,,,"Fritidsboende - Lövsättra, Vallentuna kommun - Såld 26 april 2018",Stockholm,1 175 000 kr,fritidshus,"Lövsättra, Vallentuna kommun", 26 april 2018,20.059618952402303
6583,2 200 000 kr,-100 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,,35 m²,,,692 m²,1940,,,,"Vinterbonat fritidshus - Grödinge, Botkyrka kommun - Såld 26 april 2018",Stockholm,2 100 000 kr,fritidshus,"Grödinge, Botkyrka kommun", 26 april 2018,25.809611146692088
6584,795 000 kr,-20 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,4 rum,61 m²,,,2 044 m²,1976,24 700 kr/år,,,"Vinterbonat fritidshus - Skebobruk, Norrtälje kommun - Såld 26 april 2018",Stockholm,775 000 kr,fritidshus,"Skebobruk, Norrtälje kommun", 26 april 2018,77.90231001915959
6585,1 495 000 kr,-245 000 kr (-16 %),Fritidsboende,Äganderätt,2 rum,32 m²,,,1 992 m²,1985,13 927 kr/år,,,"Fritidsboende - Gärdsnäs, Norrtälje kommun - Såld 19 april 2018",Stockholm,1 250 000 kr,fritidshus,"Gärdsnäs, Norrtälje kommun", 19 april 2018,50.348596623116926
6586,2 250 000 kr,-150 000 kr (-7 %),Vinterbonat fritidshus,Äganderätt,3 rum,68 m²,,,2 538 m²,1974,26 286 kr/år,,,"Vinterbonat fritidshus - Lågarö, Norrtälje kommun - Såld 18 april 2018",Stockholm,2 100 000 kr,fritidshus,"Lågarö, Norrtälje kommun", 18 april 2018,68.07130921832866
6587,1 295 000 kr,-150 000 kr (-12 %),Fritidsboende,Äganderätt,3 rum,49 m²,,,2 315 m²,1976,13 134 kr/år,,,"Fritidsboende - Roslagsbro - Väsby, Norrtälje kommun - Såld 13 april 2018",Stockholm,1 145 000 kr,fritidshus,"Väsby, Norrtälje kommun", 13 april 2018,69.66941965296205
6588,195 000 kr,-35 000 kr (-18 %),Fritidsboende,Äganderätt,1 rum,12 m²,,,300 m²,,,,,"Fritidsboende - Hovsjö Koloniområde, Södertälje kommun - Såld 12 april 2018",Stockholm,160 000 kr,fritidshus,"Hovsjö Koloniområde, Södertälje kommun", 12 april 2018,32.13463369321756
6589,2 500 000 kr,-200 000 kr (-8 %),Vinterbonat fritidshus,Äganderätt,5 rum,104 m²,,,2 538 m²,2000,15 950 kr/år,,,"Vinterbonat fritidshus - Björkö - Mulnäs, Norrtälje kommun - Såld 11 april 2018",Stockholm,2 300 000 kr,fritidshus,"Mulnäs, Norrtälje kommun", 11 april 2018,79.45269476063444
6590,1 695 000 kr,-45 000 kr (-3 %),Fritidsboende,Äganderätt,1 rum,26 m²,,,1 769 m²,1979,30 350 kr/år,,,"Fritidsboende - Grisslehamn - Bromskär, Norrtälje kommun - Såld 08 april 2018",Stockholm,1 650 000 kr,fritidshus,"Bromskär, Norrtälje kommun", 08 april 2018,97.36677861003844
6591,1 800 000 kr,-25 000 kr (-1 %),Vinterbonat fritidshus,Äganderätt,2 rum,44 m²,96 m²,,3 471 m²,1923,15 800 kr/år,,,"Vinterbonat fritidshus - Ogan, Södertälje kommun - Såld 29 mars 2018",Stockholm,1 775 000 kr,fritidshus,"Ogan, Södertälje kommun", 29 mars 2018,43.636448280954
6592,2 650 000 kr,-100 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,46 m²,,,2 077 m²,1975,15 409 kr/år,,,"Vinterbonat fritidshus - Saltarö, Värmdö kommun - Såld 28 mars 2018",Stockholm,2 550 000 kr,fritidshus,"Saltarö, Värmdö kommun", 28 mars 2018,30.417058170830018
6593,3 290 000 kr,-155 000 kr (-5 %),Fritidsboende,Äganderätt,3 rum,57 m²,,,2 227 m²,1963 & 1977,17 418 kr/år,,,"Fritidsboende - Ingarö Björkvik, Värmdö kommun - Såld 27 mars 2018",Stockholm,3 135 000 kr,fritidshus,"Ingarö Björkvik, Värmdö kommun", 27 mars 2018,29.06616217413679
6594,795 000 kr,-45 000 kr (-6 %),Fritidsboende,Äganderätt,3 rum,42 m²,,,3 570 m²,1962,7 650 kr/år,,,"Fritidsboende - Skeppsmyra-Björkö, Norrtälje kommun - Såld 27 mars 2018",Stockholm,750 000 kr,fritidshus,"Skeppsmyra-Björkö, Norrtälje kommun", 27 mars 2018,60.70480763502802
6595,1 450 000 kr,-110 000 kr (-8 %),Fritidsboende,Äganderätt,3 rum,60 m²,,,565 m²,1968,19 000 kr/år,,,"Fritidsboende - Sorunda, Nynäshamns kommun - Såld 22 mars 2018",Stockholm,1 340 000 kr,fritidshus,"Sorunda, Nynäshamns kommun", 22 mars 2018,37.45265937797935
6596,1 995 000 kr,-20 000 kr (-1 %),Fritidsboende,Äganderätt,3 rum,60 m²,,,1 825 m²,1991,13 493 kr/år,,,"Fritidsboende - Ljusterö, Österåkers kommun - Såld 18 mars 2018",Stockholm,1 975 000 kr,fritidshus,"Ljusterö, Österåkers kommun", 18 mars 2018,38.26547660867005
6597,5 950 000 kr,-250 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,4 rum,"93,5 m²",10 m²,,4 850 m²,2008,23 500 kr/år,,,"Vinterbonat fritidshus - Vindö, Värmdö kommun - Såld 16 mars 2018",Stockholm,5 700 000 kr,fritidshus,"Vindö, Värmdö kommun", 16 mars 2018,35.814051815337876
6598,3 450 000 kr,-150 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,62 m²,,,2 760 m²,1972,32 203 kr/år,,,"Vinterbonat fritidshus - Ingarö - Skälsmara, Värmdö kommun - Såld 08 mars 2018",Stockholm,3 300 000 kr,fritidshus,"Skälsmara, Värmdö kommun", 08 mars 2018,28.075776721512987
6599,1 295 000 kr,-110 000 kr (-8 %),Fritidsboende,Äganderätt,3 rum,35 m²,,,2 052 m²,1967,9 900 kr/år,,,"Fritidsboende - Rådmanby, Norrtälje kommun - Såld 02 mars 2018",Stockholm,1 185 000 kr,fritidshus,"Rådmanby, Norrtälje kommun", 02 mars 2018,70.20986819548857
6600,2 990 000 kr,-140 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,3 rum,52 m²,,,2 145 m²,1965,30 968 kr/år,,,"Vinterbonat fritidshus - VÄRMDÖ, Värmdö kommun - Såld 21 februari 2018",Stockholm,2 850 000 kr,fritidshus,"VÄRMDÖ, Värmdö kommun", 21 februari 2018,17.117677991848467
6601,2 495 000 kr,-195 000 kr (-8 %),Vinterbonat fritidshus,Äganderätt,3 rum,73 m²,45 m²,,2 277 m²,1971,27 650 kr/år,,,"Vinterbonat fritidshus - Rindö, Vaxholms kommun - Såld 18 februari 2018",Stockholm,2 300 000 kr,fritidshus,"Rindö, Vaxholms kommun", 18 februari 2018,20.70882673486553
6602,1 995 000 kr,-95 000 kr (-5 %),Fritidsboende,Äganderätt,2 rum,60 m²,,,2 901 m²,1975,24 052 kr/år,,,"Fritidsboende - Ingarö, Värmdö kommun - Såld 09 februari 2018",Stockholm,1 900 000 kr,fritidshus,"Ingarö, Värmdö kommun", 09 februari 2018,19.6210177994887
6603,1 795 000 kr,-195 000 kr (-11 %),Vinterbonat fritidshus,Äganderätt,2 rum,41 m²,10 m²,,4 715 m²,1961,23 790 kr/år,,,"Vinterbonat fritidshus - Björknäs, Norrtälje kommun - Såld 08 februari 2018",Stockholm,1 600 000 kr,fritidshus,"Björknäs, Norrtälje kommun", 08 februari 2018,65.61035782849979
6604,3 995 000 kr,-145 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,65 m²,,,2 940 m²,1964,28 150 kr/år,,,"Vinterbonat fritidshus - Gamla Tyresö, Tyresö kommun - Såld 25 januari 2018",Stockholm,3 850 000 kr,fritidshus,"Gamla Tyresö, Tyresö kommun", 25 januari 2018,5.1836739764265785
6605,3 500 000 kr,-700 000 kr (-20 %),Gård utan jordbruk,Äganderätt,,42 m²,,,"5,9 ha",1964,,,,"Gård utan jordbruk - GNESTA, Södertälje kommun - Såld 24 januari 2018",Stockholm,2 800 000 kr,fritidshus,"GNESTA, Södertälje kommun", 24 januari 2018,48.99273499012682
6606,2 150 000 kr,-75 000 kr (-3 %),Vinterbonat fritidshus,Äganderätt,4 rum,107 m²,68 m²,,2 727 m²,1959,32 705 kr/år,,,"Vinterbonat fritidshus - Gräddö, Norrtälje kommun - Såld 24 januari 2018",Stockholm,2 075 000 kr,fritidshus,"Gräddö, Norrtälje kommun", 24 januari 2018,73.12586523997085
6607,15 000 000 kr,-300 000 kr (-2 %),Fritidsboende,Äganderätt,,67 m²,40 m²,,"3,2 ha",1925,,,,"Fritidsboende - Lilla Klövholmen - Sollenkroka, Värmdö kommun - Såld 19 januari 2018",Stockholm,14 700 000 kr,fritidshus,"Sollenkroka, Värmdö kommun", 19 januari 2018,36.105762548235234
6608,2 495 000 kr,-195 000 kr (-8 %),Vinterbonat fritidshus,Äganderätt,4 rum,80 m²,20 m²,,2 270 m²,1979,33 772 kr/år,,,"Vinterbonat fritidshus - Blåport, Norrtälje kommun - Såld 18 januari 2018",Stockholm,2 300 000 kr,fritidshus,"Blåport, Norrtälje kommun", 18 januari 2018,76.4885567171011
6609,4 500 000 kr,-250 000 kr (-6 %),Fritidsboende,Äganderätt,3 rum,57 m²,,,1 911 m²,1961,13 500 kr/år,,,"Fritidsboende - Väddö/ Mälbyhamn, Norrtälje kommun - Såld 04 januari 2018",Stockholm,4 250 000 kr,fritidshus,"Väddö/ Mälbyhamn, Norrtälje kommun", 04 januari 2018,88.00323521737137
6610,4 500 000 kr,-700 000 kr (-16 %),Vinterbonat fritidshus,Äganderätt,5 rum,139 m²,35 m²,,582 m²,1989,31 605 kr/år,,,"Vinterbonat fritidshus - Oaxen, Södertälje kommun - Såld 28 december 2017",Stockholm,3 800 000 kr,fritidshus,"Oaxen, Södertälje kommun", 28 december 2017,43.979575131781026
6611,1 990 000 kr,-240 000 kr (-12 %),Vinterbonat fritidshus,Äganderätt,3 rum,63 m²,7 m²,,2 279 m²,1966 / Ombyggt 1985,28 931 kr/år,,,"Vinterbonat fritidshus - Rådmansö, Norrtälje kommun - Såld 21 december 2017",Stockholm,1 750 000 kr,fritidshus,"Rådmansö, Norrtälje kommun", 21 december 2017,67.41932481293655
6612,4 495 000 kr,-470 000 kr (-10 %),Fritidsboende,Äganderätt,3 rum,63 m²,,,1 500 m²,1944,28 160 kr/år,,,"Fritidsboende - Skeviksstrand, Värmdö kommun - Såld 13 december 2017",Stockholm,4 025 000 kr,fritidshus,"Skeviksstrand, Värmdö kommun", 13 december 2017,16.748789031557816
6613,345 000 kr,-10 000 kr (-3 %),Fritidsboende,Bostadsrätt,2 rum,28 m²,,,,1984,5 748 kr/år,,,"Fritidsboende - Bergby, Norrtälje kommun - Såld 29 november 2017",Stockholm,335 000 kr,fritidshus,"Bergby, Norrtälje kommun", 29 november 2017,57.87087980352269
6614,7 995 000 kr,-495 000 kr (-6 %),Fritidsboende,Äganderätt,7 rum,130 m²,75 m²,,6 610 m²,1936,,,,"Fritidsboende - Skarp-Runmarn, Värmdö kommun - Såld 28 november 2017",Stockholm,7 500 000 kr,fritidshus,"Skarp-Runmarn, Värmdö kommun", 28 november 2017,43.22046828148476
6615,3 750 000 kr,-150 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,7 rum,154 m²,70 m²,,866 m²,1955,41 950 kr/år,,,"Vinterbonat fritidshus - Mörkö, Södertälje kommun - Såld 24 november 2017",Stockholm,3 600 000 kr,fritidshus,"Mörkö, Södertälje kommun", 24 november 2017,44.63192997479822
6616,1 795 000 kr,-105 000 kr (-6 %),Fritidsboende,Äganderätt,2 rum,67 m²,,,2 571 m²,1962,15 347 kr/år,,,"Fritidsboende - Björknäs, Norrtälje kommun - Såld 23 november 2017",Stockholm,1 690 000 kr,fritidshus,"Björknäs, Norrtälje kommun", 23 november 2017,65.61035782849979
6617,1 500 000 kr,-100 000 kr (-7 %),Fritidsboende,Äganderätt,3 rum,40 m²,,,2 289 m²,1963,11 300 kr/år,,,"Fritidsboende - NYKVARN Berga Ö, Nykvarns kommun - Såld 21 november 2017",Stockholm,1 400 000 kr,fritidshus,"NYKVARN Berga Ö, Nykvarns kommun", 21 november 2017,46.484784036645536
6618,995 000 kr,-45 000 kr (-5 %),Fritidsboende,Äganderätt,,65 m²,,,1 789 m²,1983,12 425 kr/år,,,"Fritidsboende - Älmsta, Norrtälje kommun - Såld 20 november 2017",Stockholm,950 000 kr,fritidshus,"Älmsta, Norrtälje kommun", 20 november 2017,83.02318384282832
6619,2 100 000 kr,-250 000 kr (-12 %),Fritidsboende,Äganderätt,3 rum,74 m²,,,2 634 m²,1964,14 612 kr/år,,,"Fritidsboende - MUSKÖ, Haninge kommun - Såld 16 november 2017",Stockholm,1 850 000 kr,fritidshus,"MUSKÖ, Haninge kommun", 16 november 2017,36.76714777461943
6620,1 495 000 kr,-45 000 kr (-3 %),Fritidsboende,Äganderätt,3 rum,50 m²,,,2 381 m²,1977,23 300 kr/år,,,"Fritidsboende - Grisslehamn, Norrtälje kommun - Såld 15 november 2017",Stockholm,1 450 000 kr,fritidshus,"Grisslehamn, Norrtälje kommun", 15 november 2017,95.53779032931175
6621,2 450 000 kr,-100 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,4 rum,56 m²,14 m²,,3 211 m²,1981,15 567 kr/år,,,"Vinterbonat fritidshus - DJURHAMN, Värmdö kommun - Såld 15 november 2017",Stockholm,2 350 000 kr,fritidshus,"DJURHAMN, Värmdö kommun", 15 november 2017,36.81340877153815
6622,2 495 000 kr,-595 000 kr (-24 %),Fritidsboende,Äganderätt,3 rum,56 m²,,,2 671 m²,1972,17 225 kr/år,,,"Fritidsboende - Ingarö Skälsmara, Värmdö kommun - Såld 13 november 2017",Stockholm,1 900 000 kr,fritidshus,"Ingarö Skälsmara, Värmdö kommun", 13 november 2017,27.040572656203885
6623,450 000 kr,-40 000 kr (-9 %),Fritidsboende,Äganderätt,2 rum,,,,1 933 m²,1950,,,,"Fritidsboende - Älmsta, Norrtälje kommun - Såld 13 november 2017",Stockholm,410 000 kr,fritidshus,"Älmsta, Norrtälje kommun", 13 november 2017,83.02318384282832
6624,1 875 000 kr,-125 000 kr (-7 %),Fritidsboende,Äganderätt,3 rum,83 m²,13 m²,,2 068 m²,1981,23 190 kr/år,,,"Fritidsboende - Hamnviken+Hysängen, Norrtälje kommun - Såld 09 november 2017",Stockholm,1 750 000 kr,fritidshus,"Hamnviken+Hysängen, Norrtälje kommun", 09 november 2017,53.58376896009332
6625,2 595 000 kr,-95 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,,60 m²,10 m²,,1 872 m²,1958,,,,"Vinterbonat fritidshus - Kungsängen, Upplands-Bro kommun - Såld 02 november 2017",Stockholm,2 500 000 kr,fritidshus,"Kungsängen, Upplands-Bro kommun", 02 november 2017,24.963979701855084
6626,545 000 kr,-45 000 kr (-8 %),Fritidsboende,Äganderätt,2 rum,39 m²,,,2 484 m²,1962,5 300 kr/år,,,"Fritidsboende - Häverödal, Norrtälje kommun - Såld 01 november 2017",Stockholm,500 000 kr,fritidshus,"Häverödal, Norrtälje kommun", 01 november 2017,83.86060534650221
6627,1 995 000 kr,-20 000 kr (-1 %),Vinterbonat fritidshus,Äganderätt,2 rum,40 m²,10 m²,,2 126 m²,1967,23 652 kr/år,,,Vinterbonat fritidshus - Södertälje kommun - Såld 31 oktober 2017,Stockholm,1 975 000 kr,fritidshus,Södertälje kommun, 31 oktober 2017,42.67669762734998
6628,1 495 000 kr,-95 000 kr (-6 %),Fritidsboende,Äganderätt,3 rum,32 m²,,,3 113 m²,1961,,,,"Fritidsboende - Skärgården, Värmdö kommun - Såld 31 oktober 2017",Stockholm,1 400 000 kr,fritidshus,"Skärgården, Värmdö kommun", 31 oktober 2017,65.31043024572553
6629,2 495 000 kr,-95 000 kr (-4 %),Vinterbonat fritidshus,Äganderätt,3 rum,55 m²,,,2 472 m²,1960,27 650 kr/år,,,"Vinterbonat fritidshus - Ällmora, Tyresö kommun - Såld 30 oktober 2017",Stockholm,2 400 000 kr,fritidshus,"Ällmora, Tyresö kommun", 30 oktober 2017,21.93596191640314
6630,3 400 000 kr,-800 000 kr (-24 %),Fritidsboende,Äganderätt,3 rum,65 m²,,,2 148 m²,1970,11 600 kr/år,,,"Fritidsboende - Ingarö Skälsmara, Värmdö kommun - Såld 29 oktober 2017",Stockholm,2 600 000 kr,fritidshus,"Ingarö Skälsmara, Värmdö kommun", 29 oktober 2017,27.040572656203885
6631,600 000 kr,-70 000 kr (-12 %),Fritidsboende,Äganderätt,1 rum,40 m²,,,,0,5 602 kr/år,,,"Fritidsboende - Kärrmaräng, Gålö, Haninge kommun - Såld 27 oktober 2017",Stockholm,530 000 kr,fritidshus,"Kärrmaräng, Gålö, Haninge kommun", 27 oktober 2017,27.64417721984156
6632,4 950 000 kr,-975 000 kr (-20 %),Vinterbonat fritidshus,Äganderätt,3 rum,80 m²,,,5 719 m²,1988,23 100 kr/år,,,"Vinterbonat fritidshus - Muskö Havsbad, Haninge kommun - Såld 26 oktober 2017",Stockholm,3 975 000 kr,fritidshus,"Muskö Havsbad, Haninge kommun", 26 oktober 2017,34.34733106852138
6633,800 000 kr,-20 000 kr (-3 %),Fritidsboende,Äganderätt,2 rum,40 m²,,,2 212 m²,1960,16 200 kr/år,,,"Fritidsboende - Gottröra, Vilsten, Norrtälje kommun - Såld 25 oktober 2017",Stockholm,780 000 kr,fritidshus,"Gottröra, Vilsten, Norrtälje kommun", 25 oktober 2017,50.07078342359368
6634,3 850 000 kr,-200 000 kr (-5 %),Vinterbonat fritidshus,Äganderätt,3 rum,54 m²,,,1 582 m²,1982,9 903 kr/år,,,"Vinterbonat fritidshus - Bullandö, Värmdö kommun - Såld 25 oktober 2017",Stockholm,3 650 000 kr,fritidshus,"Bullandö, Värmdö kommun", 25 oktober 2017,32.99914525049699
6635,1 500 000 kr,-500 000 kr (-33 %),Fritidsboende,Äganderätt,3 rum,64 m²,45 m²,,3 452 m²,1946,,,,"Fritidsboende - Svartnö, Norrtälje kommun - Såld 19 oktober 2017",Stockholm,1 000 000 kr,fritidshus,"Svartnö, Norrtälje kommun", 19 oktober 2017,59.32589728331116
6636,2 795 000 kr,-545 000 kr (-19 %),Vinterbonat fritidshus,Äganderätt,3 rum,54 m²,,,3 881 m²,1959,13 000 kr/år,,,"Vinterbonat fritidshus - VÄSTERHANINGE, Haninge kommun - Såld 19 oktober 2017",Stockholm,2 250 000 kr,fritidshus,"VÄSTERHANINGE, Haninge kommun", 19 oktober 2017,22.71049933189332
6637,2 995 000 kr,-65 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,4 rum,55 m²,,,1 814 m²,1966,11 030 kr/år,,,"Vinterbonat fritidshus - Ekerö Helgö, Ekerö kommun - Såld 19 oktober 2017",Stockholm,2 930 000 kr,fritidshus,"Ekerö Helgö, Ekerö kommun", 19 oktober 2017,23.064260840636273
6638,195 000 kr,-20 000 kr (-10 %),Fritidsboende,Äganderätt,1 rum,25 m²,,,250 m²,,3 600 kr/år,,,"Fritidsboende - Torsjödal, Södertälje kommun - Såld 18 oktober 2017",Stockholm,175 000 kr,fritidshus,"Torsjödal, Södertälje kommun", 18 oktober 2017,31.87213859989922
6639,2 500 000 kr,-400 000 kr (-16 %),Fritidsboende,Äganderätt,3 rum,62 m²,10 m²,,3 372 m²,2003,12 187 kr/år,,,"Fritidsboende - Möja, Värmdö kommun - Såld 16 oktober 2017",Stockholm,2 100 000 kr,fritidshus,"Möja, Värmdö kommun", 16 oktober 2017,47.4198963556467
6640,1 975 000 kr,-175 000 kr (-9 %),Vinterbonat fritidshus,Äganderätt,3 rum,51 m²,,,2 521 m²,1960,12 398 kr/år,,,"Vinterbonat fritidshus - Färingsö Ricksättra, Ekerö kommun - Såld 13 oktober 2017",Stockholm,1 800 000 kr,fritidshus,"Färingsö Ricksättra, Ekerö kommun", 13 oktober 2017,20.540203395388335
6641,1 450 000 kr,-75 000 kr (-5 %),Fritidsboende,Äganderätt,2 rum,54 m²,,,2 022 m²,1977/Renoverat 2000,15 949 kr/år,,,"Fritidsboende - MÖLNBO, Södertälje kommun - Såld 12 oktober 2017",Stockholm,1 375 000 kr,fritidshus,"MÖLNBO, Södertälje kommun", 12 oktober 2017,48.5187170838877
6642,1 995 000 kr,-315 000 kr (-16 %),Fritidsboende,Äganderätt,3 rum,39 m²,,,3 097 m²,1973,10 750 kr/år,,,"Fritidsboende - Ingarö Skälsmara, Värmdö kommun - Såld 10 oktober 2017",Stockholm,1 680 000 kr,fritidshus,"Ingarö Skälsmara, Värmdö kommun", 10 oktober 2017,27.040572656203885
6643,2 495 000 kr,-245 000 kr (-10 %),Vinterbonat fritidshus,Äganderätt,2 rum,42 m²,,,6 400 m²,1942,7 391 kr/år,,,"Vinterbonat fritidshus - Torö, Nynäshamns kommun - Såld 09 oktober 2017",Stockholm,2 250 000 kr,fritidshus,"Torö, Nynäshamns kommun", 09 oktober 2017,57.29095954689067
6644,1 490 000 kr,-190 000 kr (-13 %),Fritidsboende,Äganderätt,3 rum,59 m²,,,2 002 m²,1970,17 472 kr/år,,,"Fritidsboende - Skebobruk, Norrtälje kommun - Såld 08 oktober 2017",Stockholm,1 300 000 kr,fritidshus,"Skebobruk, Norrtälje kommun", 08 oktober 2017,77.90231001915959
