,price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price,type,precise_location,date_sold,distance_from_city_center
17802,12 450 000 kr,+1 450 000 kr (+12 %),Villa,Äganderätt,6 rum,131 m²,72 m²,,672 m²,1925,39 076 kr/år,,,"Villa - Mälarhöjden, Stockholms kommun - Såld 28 september 2023",Stockholm,13 900 000 kr,villa,"Mälarhöjden, Stockholms kommun", 28 september 2023,7.097237509468962
17803,8 475 000 kr,+100 000 kr (+1 %),Villa,Äganderätt,6 rum,113 m²,62 m²,,946 m²,1944,37 923 kr/år,,,"Villa - Spånga Solhem, Stockholms kommun - Såld 28 september 2023",Stockholm,8 575 000 kr,villa,"Spånga Solhem, Stockholms kommun", 28 september 2023,11.79944610800551
17804,1 595 000 kr,+55 000 kr (+3 %),Vinterbonat fritidshus,Äganderätt,5 rum,89 m²,,,2 825 m²,1975,23 800 kr/år,,,Vinterbonat fritidshus - Norrtälje kommun - Såld 28 september 2023,Stockholm,1 650 000 kr,villa,Norrtälje kommun, 28 september 2023,60.70480763502802
17805,7 000 000 kr,+500 000 kr (+7 %),Villa,Äganderätt,6 rum,150 m²,,,959 m²,1979,77 113 kr/år,,,"Villa - Edsberg-Landsnora, Sollentuna kommun - Såld 28 september 2023",Stockholm,7 500 000 kr,villa,"Edsberg-Landsnora, Sollentuna kommun", 28 september 2023,14.48004346954759
17806,6 395 000 kr,+425 000 kr (+7 %),Villa,Äganderätt,"6,5 rum",84 m²,84 m²,,379 m²,1939,36 400 kr/år,,,"Villa - Bromma / Bromma Kyrka, Stockholms kommun - Såld 28 september 2023",Stockholm,6 820 000 kr,villa,"Bromma / Bromma Kyrka, Stockholms kommun", 28 september 2023,9.154900928455943
17807,6 375 000 kr,+220 000 kr (+3 %),Villa,Äganderätt,6 rum,184 m²,42 m²,,923 m²,1971,53 368 kr/år,,,"Villa - Ekerö Väsby, Ekerö kommun - Såld 28 september 2023",Stockholm,6 595 000 kr,villa,"Ekerö Väsby, Ekerö kommun", 28 september 2023,16.41007463007622
17808,5 950 000 kr,+250 000 kr (+4 %),Villa,Tomträtt,5 rum,70 m²,70 m²,,524 m²,1950,45 513 kr/år,Ja,,"Villa - Sköndal, Stockholms kommun - Såld 27 september 2023",Stockholm,6 200 000 kr,villa,"Sköndal, Stockholms kommun", 27 september 2023,8.132360177630156
17809,5 495 000 kr,+405 000 kr (+7 %),Villa,Äganderätt,5 rum,161 m²,,,2 063 m²,1979,47 968 kr/år,,,"Villa - Södra Kopparmora, Värmdö kommun - Såld 27 september 2023",Stockholm,5 900 000 kr,villa,"Södra Kopparmora, Värmdö kommun", 27 september 2023,29.141795549172247
17810,11 250 000 kr,+600 000 kr (+5 %),Villa,Äganderätt,8 rum,178 m²,21 m²,,943 m²,2008,68 421 kr/år,,,"Villa - Lövbrunna, Täby kommun - Såld 27 september 2023",Stockholm,11 850 000 kr,villa,"Lövbrunna, Täby kommun", 27 september 2023,16.266400199718035
17811,8 495 000 kr,+505 000 kr (+6 %),Villa,Äganderätt,4 rum,93 m²,90 m²,,498 m²,1947,51 171 kr/år,,,"Villa - Hökmossen/Telefonplan, Stockholms kommun - Såld 27 september 2023",Stockholm,9 000 000 kr,villa,"Hökmossen/Telefonplan, Stockholms kommun", 27 september 2023,5.110808542319965
17812,4 795 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,8 rum,150 m²,85 m²,,1 147 m²,1928,42 881 kr/år,,,"Villa - Vendelsö Gård, Haninge kommun - Såld 27 september 2023",Stockholm,4 850 000 kr,villa,"Vendelsö Gård, Haninge kommun", 27 september 2023,14.943952097624202
17813,5 495 000 kr,+175 000 kr (+3 %),Villa,Äganderätt,5 rum,140 m²,6 m²,,453 m²,1983,30 575 kr/år,,,"Villa - Tullinge centralt, Botkyrka kommun - Såld 27 september 2023",Stockholm,5 670 000 kr,villa,"Tullinge centralt, Botkyrka kommun", 27 september 2023,not found
17814,9 995 000 kr,+1 005 000 kr (+10 %),Villa,Äganderätt,7 rum,181 m²,96 m²,,758 m²,1965,33 600 kr/år,,,"Villa - Älvsjö, Stockholms kommun - Såld 27 september 2023",Stockholm,11 000 000 kr,villa,"Älvsjö, Stockholms kommun", 27 september 2023,6.764661820759349
17815,3 795 000 kr,+35 000 kr (+1 %),Villa,Äganderätt,5 rum,135 m²,,Ja,378 m²,1978,52 650 kr/år,Ja,,"Villa - Margretelund - Tråsättra, Österåkers kommun - Såld 26 september 2023",Stockholm,3 830 000 kr,villa,"Tråsättra, Österåkers kommun", 26 september 2023,22.968783931734556
17816,6 875 000 kr,+225 000 kr (+3 %),Villa,Äganderätt,6 rum,140 m²,,,320 m²,1994,63 633 kr/år,,,"Villa - Tyresö Strand, Tyresö kommun - Såld 26 september 2023",Stockholm,7 100 000 kr,villa,"Tyresö Strand, Tyresö kommun", 26 september 2023,14.976982823976103
17817,10 995 000 kr,+205 000 kr (+2 %),Villa,Äganderätt,5 rum,149 m²,13 m²,,525 m²,1960,44 438 kr/år,,,"Villa - Danderyd, Danderyds kommun - Såld 26 september 2023",Stockholm,11 200 000 kr,villa,"Danderyd, Danderyds kommun", 26 september 2023,9.052909355805278
17818,4 495 000 kr,+255 000 kr (+6 %),Villa,Äganderätt,7 rum,175 m²,,,936 m²,1977,36 056 kr/år,Ja,,"Villa - Nykvarn, Nykvarns kommun - Såld 26 september 2023",Stockholm,4 750 000 kr,villa,"Nykvarn, Nykvarns kommun", 26 september 2023,40.051821313727956
17819,6 495 000 kr,+655 000 kr (+10 %),Villa,Äganderätt,6 rum,158 m²,,,675 m²,1979,63 376 kr/år,,,"Villa - Täby kyrkby, Täby kommun - Såld 26 september 2023",Stockholm,7 150 000 kr,villa,"Täby kyrkby, Täby kommun", 26 september 2023,18.82468695474574
17820,1 300 000 kr,+420 000 kr (+32 %),Vinterbonat fritidshus,Äganderätt,3 rum,87 m²,10 m²,,3 690 m²,1909,21 200 kr/år,,,"Vinterbonat fritidshus - Södra Sättraby, Norrtälje kommun - Såld 26 september 2023",Stockholm,1 720 000 kr,villa,"Södra Sättraby, Norrtälje kommun", 26 september 2023,59.80685720326326
17821,8 450 000 kr,+100 000 kr (+1 %),Villa,Äganderätt,5 rum,138 m²,95 m²,,823 m²,1968,26 912 kr/år,,,"Villa - Östra Vallabrink, Täby kommun - Såld 25 september 2023",Stockholm,8 550 000 kr,villa,"Östra Vallabrink, Täby kommun", 25 september 2023,14.862273932662783
17822,3 995 000 kr,+505 000 kr (+13 %),Villa,Äganderätt,4 rum,98 m²,87 m²,,2 444 m²,1961,34 481 kr/år,,,"Villa - Färingsö Mörby, Ekerö kommun - Såld 25 september 2023",Stockholm,4 500 000 kr,villa,"Färingsö Mörby, Ekerö kommun", 25 september 2023,17.086098364073443
17823,6 750 000 kr,+500 000 kr (+7 %),Villa,Äganderätt,8 rum,281 m²,16 m²,,1 790 m²,1994,88 800 kr/år,Ja,,"Villa - Kästa - Huddinge, Huddinge kommun - Såld 25 september 2023",Stockholm,7 250 000 kr,villa,"Huddinge, Huddinge kommun", 25 september 2023,11.992775626272657
17824,1 995 000 kr,+155 000 kr (+8 %),Vinterbonat fritidshus,Äganderätt,5 rum,109 m²,,,1 867 m²,1984,6 330 kr/år,Ja,,"Vinterbonat fritidshus - Sonö/Norrmarjum, Norrtälje kommun - Såld 25 september 2023",Stockholm,2 150 000 kr,villa,"Sonö/Norrmarjum, Norrtälje kommun", 25 september 2023,70.84907467734834
17825,12 500 000 kr,+1 000 000 kr (+8 %),Villa,Äganderätt,7 rum,244 m²,10 m²,,3 549 m²,1756,57 200 kr/år,Ja,,"Villa - Färingsö, Svartsjö, Ekerö kommun - Såld 24 september 2023",Stockholm,13 500 000 kr,villa,"Färingsö, Svartsjö, Ekerö kommun", 24 september 2023,20.089729731178338
17826,6 200 000 kr,+320 000 kr (+5 %),Villa,Äganderätt,6 rum,145 m²,,,605 m²,1979,37 500 kr/år,,,"Villa - Vinsta, Stockholms kommun - Såld 23 september 2023",Stockholm,6 520 000 kr,villa,"Vinsta, Stockholms kommun", 23 september 2023,13.21636978507356
17827,4 995 000 kr,+205 000 kr (+4 %),Vinterbonat fritidshus,Äganderätt,3 rum,64 m²,,,4 530 m²,1940,35 278 kr/år,,,"Vinterbonat fritidshus - Ingarö - Evlinge, Värmdö kommun - Såld 23 september 2023",Stockholm,5 200 000 kr,villa,"Evlinge, Värmdö kommun", 23 september 2023,27.659754051068354
17828,3 495 000 kr,+155 000 kr (+4 %),Vinterbonat fritidshus,Äganderätt,3 rum,68 m²,28 m²,,2 600 m²,1961,29 250 kr/år,,,"Vinterbonat fritidshus - Torö, Nynäshamns kommun - Såld 23 september 2023",Stockholm,3 650 000 kr,villa,"Torö, Nynäshamns kommun", 23 september 2023,57.29095954689067
17829,7 450 000 kr,+500 000 kr (+7 %),Villa,Äganderätt,6 rum,192 m²,19 m²,,567 m²,1977,78 230 kr/år,,,"Villa - Spånga - Bromsten, Stockholms kommun - Såld 22 september 2023",Stockholm,7 950 000 kr,villa,"Bromsten, Stockholms kommun", 22 september 2023,10.931988519916851
17830,5 495 000 kr,+44 000 kr (+1 %),Villa,Äganderätt,6 rum,101 m²,44 m²,,1 253 m²,1999,44 760 kr/år,Ja,,"Villa - Skärgårdsstad, Österåkers kommun - Såld 22 september 2023",Stockholm,5 539 000 kr,villa,"Skärgårdsstad, Österåkers kommun", 22 september 2023,26.241610499731816
17831,3 995 000 kr,+25 000 kr (+1 %),Villa,Äganderätt,4 rum,94 m²,,,352 m²,1975,42 000 kr/år,,,"Villa - Hässelby Norra Villastad, Stockholms kommun - Såld 22 september 2023",Stockholm,4 020 000 kr,villa,"Hässelby Norra Villastad, Stockholms kommun", 22 september 2023,not found
17832,7 975 000 kr,+2 075 000 kr (+26 %),Villa,Äganderätt,3 rum,90 m²,35 m²,,1 321 m²,1927,72 325 kr/år,,,"Villa - Saltsjöbaden, Nacka kommun - Såld 22 september 2023",Stockholm,10 050 000 kr,villa,"Saltsjöbaden, Nacka kommun", 22 september 2023,14.267008297949955
17833,8 495 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,7 rum,262 m²,,,1 618 m²,2004,67 118 kr/år,,,"Villa - Rotvik/Tyresö Strand, Tyresö kommun - Såld 22 september 2023",Stockholm,8 550 000 kr,villa,"Rotvik/Tyresö Strand, Tyresö kommun", 22 september 2023,13.753477997353698
17834,8 995 000 kr,+1 535 000 kr (+17 %),Villa,Äganderätt,6 rum,158 m²,,,1 132 m²,1992,66 350 kr/år,,,"Villa - Strålsjöområdet, Nacka kommun - Såld 22 september 2023",Stockholm,10 530 000 kr,villa,"Strålsjöområdet, Nacka kommun", 22 september 2023,7.893776752994627
17835,6 495 000 kr,+570 000 kr (+9 %),Villa,Äganderätt,6 rum,170 m²,22 m²,Ja,1 096 m²,1966,42 644 kr/år,Ja,,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 22 september 2023",Stockholm,7 065 000 kr,villa,"Hässelby Södra Villastad, Stockholms kommun", 22 september 2023,15.290417543954947
17836,2 195 000 kr,+145 000 kr (+7 %),Villa,Äganderätt,6 rum,122 m²,18 m²,,2 314 m²,1973,3 576 kr/år,Ja,,"Villa - Edsbro-Sättra, Norrtälje kommun - Såld 22 september 2023",Stockholm,2 340 000 kr,villa,"Edsbro-Sättra, Norrtälje kommun", 22 september 2023,60.70480763502802
17837,1 800 000 kr,+200 000 kr (+11 %),Villa,Äganderätt,2 rum,46 m²,,,3 387 m²,1969,43 177 kr/år,,,"Villa - Tungelsta, Haninge kommun - Såld 22 september 2023",Stockholm,2 000 000 kr,villa,"Tungelsta, Haninge kommun", 22 september 2023,24.620775669182358
17838,3 495 000 kr,+20 000 kr (+1 %),Villa,Äganderätt,5 rum,111 m²,,,940 m²,1962,29 944 kr/år,,,"Villa - Tungelsta, Haninge kommun - Såld 22 september 2023",Stockholm,3 515 000 kr,villa,"Tungelsta, Haninge kommun", 22 september 2023,24.620775669182358
17839,7 695 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,5 rum,123 m²,123 m²,,746 m²,1969,54 600 kr/år,Ja,,"Villa - Fullersta, Huddinge kommun - Såld 22 september 2023",Stockholm,7 900 000 kr,villa,"Fullersta, Huddinge kommun", 22 september 2023,11.283850799919177
17840,7 190 000 kr,+1 210 000 kr (+17 %),Villa,Äganderätt,6 rum,114 m²,93 m²,,1 224 m²,1973,49 497 kr/år,Ja,,"Villa - Skälby, Järfälla kommun - Såld 21 september 2023",Stockholm,8 400 000 kr,villa,"Skälby, Järfälla kommun", 21 september 2023,14.968832716922062
17841,6 975 000 kr,+845 000 kr (+12 %),Villa,Äganderätt,7 rum,185 m²,,,671 m²,1973,47 400 kr/år,,,"Villa - Spånga - Solhem, Stockholms kommun - Såld 21 september 2023",Stockholm,7 820 000 kr,villa,"Solhem, Stockholms kommun", 21 september 2023,11.719828976560299
17842,8 395 000 kr,+505 000 kr (+6 %),Villa,Äganderätt,5 rum,115 m²,49 m²,,586 m²,1953,39 795 kr/år,,,"Villa - Älvsjö - Herrängen, Stockholms kommun - Såld 21 september 2023",Stockholm,8 900 000 kr,villa,"Herrängen, Stockholms kommun", 21 september 2023,8.365410408635757
17843,3 975 000 kr,+125 000 kr (+3 %),Vinterbonat fritidshus,Äganderätt,4 rum,64 m²,7 m²,,3 000 m²,2018,22 736 kr/år,,,"Vinterbonat fritidshus - Djurö Överby, Värmdö kommun - Såld 21 september 2023",Stockholm,4 100 000 kr,villa,"Djurö Överby, Värmdö kommun", 21 september 2023,33.10111496025043
17844,6 100 000 kr,+650 000 kr (+11 %),Villa,Äganderätt,5 rum,113 m²,113 m²,,800 m²,1959,39 300 kr/år,Ja,,"Villa - Stuvsta - Huddinge, Huddinge kommun - Såld 21 september 2023",Stockholm,6 750 000 kr,villa,"Huddinge, Huddinge kommun", 21 september 2023,11.992775626272657
17845,6 975 000 kr,+125 000 kr (+2 %),Villa,Äganderätt,6 rum,145 m²,,,705 m²,1981,52 382 kr/år,Ja,,"Villa - Norrviken, Sollentuna kommun - Såld 21 september 2023",Stockholm,7 100 000 kr,villa,"Norrviken, Sollentuna kommun", 21 september 2023,17.018250682402243
17846,8 350 000 kr,+1 800 000 kr (+22 %),Villa,Äganderätt,8 rum,188 m²,,,968 m²,1976,58 312 kr/år,,,"Villa - Södra Gribbylund, Täby kommun - Såld 21 september 2023",Stockholm,10 150 000 kr,villa,"Södra Gribbylund, Täby kommun", 21 september 2023,13.91536125012498
17847,6 995 000 kr,+305 000 kr (+4 %),Villa,Äganderätt,5 rum,133 m²,3 m²,,313 m²,2000,47 400 kr/år,Ja,,"Villa - Vaxholm, Vaxholms kommun - Såld 21 september 2023",Stockholm,7 300 000 kr,villa,"Vaxholm, Vaxholms kommun", 21 september 2023,17.21465698977472
17848,7 995 000 kr,+655 000 kr (+8 %),Villa,Äganderätt,5 rum,134 m²,,,362 m²,2010,,,,"Villa - Ursvik, Sundbybergs kommun - Såld 21 september 2023",Stockholm,8 650 000 kr,villa,"Ursvik, Sundbybergs kommun", 21 september 2023,8.869180501160562
17849,14 500 000 kr,+300 000 kr (+2 %),Villa,Äganderätt,7 rum,183 m²,5 m²,,838 m²,1964,38 700 kr/år,,,"Villa - Djursholm, Danderyds kommun - Såld 21 september 2023",Stockholm,14 800 000 kr,villa,"Djursholm, Danderyds kommun", 21 september 2023,8.104883275107976
17850,7 250 000 kr,+300 000 kr (+4 %),Villa,Äganderätt,6 rum,127 m²,,,635 m²,1980,41 000 kr/år,,,"Villa - Saltsjö-Boo, Nacka kommun - Såld 21 september 2023",Stockholm,7 550 000 kr,villa,"Saltsjö-Boo, Nacka kommun", 21 september 2023,8.714953786728856
17851,7 000 000 kr,+600 000 kr (+9 %),Villa,Äganderätt,6 rum,142 m²,84 m²,,1 981 m²,1916,72 015 kr/år,,,"Villa - Österskär, Österåkers kommun - Såld 21 september 2023",Stockholm,7 600 000 kr,villa,"Österskär, Österåkers kommun", 21 september 2023,20.12957389264076
17852,5 690 000 kr,+360 000 kr (+6 %),Villa,Äganderätt,6 rum,133 m²,,,863 m²,1970,39 184 kr/år,,,"Villa - Berghem, Järfälla kommun - Såld 21 september 2023",Stockholm,6 050 000 kr,villa,"Berghem, Järfälla kommun", 21 september 2023,18.557831738603028
17853,6 495 000 kr,+230 000 kr (+4 %),Villa,Äganderätt,5 rum,134 m²,,,931 m²,1999,44 500 kr/år,,,"Villa - Vega, Haninge kommun - Såld 21 september 2023",Stockholm,6 725 000 kr,villa,"Vega, Haninge kommun", 21 september 2023,15.884606867872265
17854,5 495 000 kr,+55 000 kr (+1 %),Villa,Äganderätt,5 rum,129 m²,70 m²,,806 m²,1968,51 530 kr/år,,,"Villa - Fullersta, Huddinge kommun - Såld 21 september 2023",Stockholm,5 550 000 kr,villa,"Fullersta, Huddinge kommun", 21 september 2023,11.283850799919177
17855,1 850 000 kr,+75 000 kr (+4 %),Villa,Äganderätt,3 rum,55 m²,,,4 103 m²,1963,24 500 kr/år,,,"Villa - Kårsta, Vallentuna kommun - Såld 20 september 2023",Stockholm,1 925 000 kr,villa,"Kårsta, Vallentuna kommun", 20 september 2023,38.78407354402492
17856,6 250 000 kr,+750 000 kr (+12 %),Villa,Äganderätt,7 rum,169 m²,,,721 m²,2003,56 971 kr/år,,,"Villa - Nynäshamn, Nynäshamns kommun - Såld 20 september 2023",Stockholm,7 000 000 kr,villa,"Nynäshamn, Nynäshamns kommun", 20 september 2023,47.26463406409111
17857,11 895 000 kr,+1 610 000 kr (+14 %),Villa,Äganderätt,8 rum,167 m²,95 m²,Ja,667 m²,1927,51 399 kr/år,Ja,,"Villa - Kärringstan/enskededalen, Stockholms kommun - Såld 20 september 2023",Stockholm,13 505 000 kr,villa,"Kärringstan/enskededalen, Stockholms kommun", 20 september 2023,4.982086945091964
17858,11 595 000 kr,+405 000 kr (+3 %),Villa,Äganderätt,7 rum,127 m²,65 m²,,457 m²,1944,51 200 kr/år,Ja,,"Villa - Gamla Enskede, Stockholms kommun - Såld 20 september 2023",Stockholm,12 000 000 kr,villa,"Gamla Enskede, Stockholms kommun", 20 september 2023,5.124117881026258
17859,8 490 000 kr,+660 000 kr (+8 %),Villa,Äganderätt,7 rum,186 m²,93 m²,,1 293 m²,1952,40 743 kr/år,,,"Villa - Västra Jakobsberg, Järfälla kommun - Såld 20 september 2023",Stockholm,9 150 000 kr,villa,"Västra Jakobsberg, Järfälla kommun", 20 september 2023,18.405356689434758
17860,6 975 000 kr,+3 125 000 kr (+45 %),Vinterbonat fritidshus,Äganderätt,4 rum,83 m²,,,2 925 m²,2012,42 390 kr/år,,,"Vinterbonat fritidshus - Rådmansö, Norrtälje kommun - Såld 20 september 2023",Stockholm,10 100 000 kr,villa,"Rådmansö, Norrtälje kommun", 20 september 2023,67.41932481293655
17861,4 995 000 kr,+430 000 kr (+9 %),Villa,Äganderätt,6 rum,136 m²,35 m²,Ja,515 m²,1977,26 535 kr/år,Ja,,"Villa - Margretelund, Österåkers kommun - Såld 19 september 2023",Stockholm,5 425 000 kr,villa,"Margretelund, Österåkers kommun", 19 september 2023,21.223293345951042
17862,5 250 000 kr,+250 000 kr (+5 %),Villa,Äganderätt,6 rum,183 m²,,,1 370 m²,1981,83 901 kr/år,,,"Villa - Solbacka, Norrtälje kommun - Såld 19 september 2023",Stockholm,5 500 000 kr,villa,"Solbacka, Norrtälje kommun", 19 september 2023,62.38231158513691
17863,6 695 000 kr,+385 000 kr (+6 %),Villa,Äganderätt,5 rum,155 m²,10 m²,,4 125 m²,2000,46 000 kr/år,,,"Villa - Vårsta, Botkyrka kommun - Såld 19 september 2023",Stockholm,7 080 000 kr,villa,"Vårsta, Botkyrka kommun", 19 september 2023,23.736349574527445
17864,7 495 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,6 rum,159 m²,41 m²,,1 679 m²,1962,,,,"Villa - Tullinge, Botkyrka kommun - Såld 19 september 2023",Stockholm,7 700 000 kr,villa,"Tullinge, Botkyrka kommun", 19 september 2023,16.22987130823462
17865,7 995 000 kr,+1 005 000 kr (+13 %),Villa,Äganderätt,5 rum,153 m²,7 m²,,1 746 m²,2000,57 160 kr/år,,,"Villa - Fornudden, Tyresö kommun - Såld 19 september 2023",Stockholm,9 000 000 kr,villa,"Fornudden, Tyresö kommun", 19 september 2023,13.402988225873134
17866,8 500 000 kr,+200 000 kr (+2 %),Villa,Äganderätt,5 rum,176 m²,23 m²,,1 001 m²,2018,45 517 kr/år,,,"Villa - Ormsta, Vallentuna kommun - Såld 19 september 2023",Stockholm,8 700 000 kr,villa,"Ormsta, Vallentuna kommun", 19 september 2023,24.102629690158302
17867,1 995 000 kr,+105 000 kr (+5 %),Villa,Äganderätt,2 rum,55 m²,8 m²,,1 488 m²,1965,14 061 kr/år,,,"Villa - Karlshill, Vaxholms kommun - Såld 19 september 2023",Stockholm,2 100 000 kr,villa,"Karlshill, Vaxholms kommun", 19 september 2023,13.665896989016437
17868,2 300 000 kr,+650 000 kr (+28 %),Vinterbonat fritidshus,Äganderätt,4 rum,57 m²,11 m²,,4 110 m²,1948,15 461 kr/år,,,"Vinterbonat fritidshus - Hässelmara, Värmdö kommun - Såld 19 september 2023",Stockholm,2 950 000 kr,villa,"Hässelmara, Värmdö kommun", 19 september 2023,31.492602013968593
17869,2 295 000 kr,+255 000 kr (+11 %),Villa,Äganderätt,5 rum,162 m²,,,4 009 m²,1984,,,,"Villa - Hallstavik, Norrtälje kommun - Såld 19 september 2023",Stockholm,2 550 000 kr,villa,"Hallstavik, Norrtälje kommun", 19 september 2023,86.20179966780029
17870,2 290 000 kr,+26 000 kr (+1 %),Villa,Äganderätt,6 rum,90 m²,90 m²,,790 m²,1974,35 919 kr/år,,,"Villa - Adelsö, Ekerö kommun - Såld 18 september 2023",Stockholm,2 316 000 kr,villa,"Adelsö, Ekerö kommun", 18 september 2023,32.958703536087846
17871,25 000 000 kr,+2 500 000 kr (+10 %),Villa,Äganderätt,8 rum,248 m²,55 m²,Ja,1 956 m²,2016,95 500 kr/år,Ja,,"Villa - Sigtuna / Munkholmen, Sigtuna kommun - Såld 18 september 2023",Stockholm,27 500 000 kr,villa,"Sigtuna / Munkholmen, Sigtuna kommun", 18 september 2023,37.12459568280715
17872,11 495 000 kr,+305 000 kr (+3 %),Villa,Äganderätt,,125 m²,55 m²,,2 455 m²,1912,38 084 kr/år,,,"Villa - Södra Lännersta, Nacka kommun - Såld 17 september 2023",Stockholm,11 800 000 kr,villa,"Södra Lännersta, Nacka kommun", 17 september 2023,10.938059279948433
17873,4 995 000 kr,+125 000 kr (+3 %),Villa,Äganderätt,4 rum,98 m²,,,7 751 m²,1920,21 918 kr/år,,,"Villa - Kårsta, Vallentuna kommun - Såld 17 september 2023",Stockholm,5 120 000 kr,villa,"Kårsta, Vallentuna kommun", 17 september 2023,38.78407354402492
17874,6 495 000 kr,+205 000 kr (+3 %),Villa,Äganderätt,4 rum,108 m²,,,848 m²,1964,40 400 kr/år,,,"Villa - Trollbäcken, Tyresö kommun - Såld 17 september 2023",Stockholm,6 700 000 kr,villa,"Trollbäcken, Tyresö kommun", 17 september 2023,13.639419101788388
17875,1 995 000 kr,+305 000 kr (+15 %),Vinterbonat fritidshus,Äganderätt,4 rum,45 m²,8 m²,,2 554 m²,1969,1 750 kr/år,Ja,,"Vinterbonat fritidshus - Nothamn, Norrtälje kommun - Såld 17 september 2023",Stockholm,2 300 000 kr,villa,"Nothamn, Norrtälje kommun", 17 september 2023,89.92919250525185
17876,9 750 000 kr,+900 000 kr (+9 %),Villa,Äganderätt,8 rum,195 m²,93 m²,,1 268 m²,1936,48 321 kr/år,,,"Villa - Huddinge -Fullersta, Huddinge kommun - Såld 17 september 2023",Stockholm,10 650 000 kr,villa,"Huddinge -Fullersta, Huddinge kommun", 17 september 2023,10.267917362439082
17877,10 900 000 kr,+200 000 kr (+2 %),Villa,Äganderätt,8 rum,282 m²,39 m²,,2 248 m²,1898,43 361 kr/år,,,"Villa - Rönninge, Salems kommun - Såld 16 september 2023",Stockholm,11 100 000 kr,villa,"Rönninge, Salems kommun", 16 september 2023,23.496180781065156
17878,3 495 000 kr,+105 000 kr (+3 %),Villa,Äganderätt,4 rum,68 m²,68 m²,Ja,1 194 m²,1949,43 986 kr/år,Ja,,"Villa - Rimbo, Norrtälje kommun - Såld 16 september 2023",Stockholm,3 600 000 kr,villa,"Rimbo, Norrtälje kommun", 16 september 2023,49.587489574911814
17879,4 095 000 kr,+205 000 kr (+5 %),Villa,Äganderätt,4 rum,123 m²,15 m²,,2 530 m²,1961,48 800 kr/år,,,"Villa - Stora Tillemora+Dyvik, Österåkers kommun - Såld 16 september 2023",Stockholm,4 300 000 kr,villa,"Stora Tillemora+Dyvik, Österåkers kommun", 16 september 2023,33.100161091731934
17880,5 495 000 kr,+205 000 kr (+4 %),Villa,Äganderätt,5 rum,122 m²,40 m²,,1 000 m²,1962,40 650 kr/år,,,"Villa - Vendelsö, Haninge kommun - Såld 16 september 2023",Stockholm,5 700 000 kr,villa,"Vendelsö, Haninge kommun", 16 september 2023,16.1768868259903
17881,1 995 000 kr,+205 000 kr (+10 %),Villa,Äganderätt,4 rum,"92,7 m²",60 m²,,2 650 m²,1946,45 738 kr/år,,,"Villa - Kullängen, Vallentuna kommun - Såld 15 september 2023",Stockholm,2 200 000 kr,villa,"Kullängen, Vallentuna kommun", 15 september 2023,40.26919721212292
17882,4 975 000 kr,+900 000 kr (+18 %),Villa,Äganderätt,6 rum,164 m²,70 m²,,1 080 m²,1944,80 712 kr/år,,,"Villa - Gransäter, Norrtälje kommun - Såld 15 september 2023",Stockholm,5 875 000 kr,villa,"Gransäter, Norrtälje kommun", 15 september 2023,61.07680706740638
17883,11 250 000 kr,+450 000 kr (+4 %),Villa,Äganderätt,5 rum,160 m²,,,561 m²,1980,45 847 kr/år,,,"Villa - Gribbylund, Täby kommun - Såld 15 september 2023",Stockholm,11 700 000 kr,villa,"Gribbylund, Täby kommun", 15 september 2023,15.261665453559546
17884,5 950 000 kr,+250 000 kr (+4 %),Vinterbonat fritidshus,Äganderätt,3 rum,70 m²,,,1 749 m²,1963,39 500 kr/år,,,"Vinterbonat fritidshus - Humlö, Norrtälje kommun - Såld 15 september 2023",Stockholm,6 200 000 kr,villa,"Humlö, Norrtälje kommun", 15 september 2023,58.256315426136204
17885,3 995 000 kr,+165 000 kr (+4 %),Villa,Äganderätt,5 rum,90 m²,20 m²,,2 072 m²,1991,30 847 kr/år,Ja,,"Villa - Tungelsta - Utlida, Haninge kommun - Såld 15 september 2023",Stockholm,4 160 000 kr,villa,"Utlida, Haninge kommun", 15 september 2023,28.40772093007033
17886,15 495 000 kr,+1 405 000 kr (+9 %),Villa,Äganderätt,7 rum,211 m²,,,753 m²,2009,36 300 kr/år,,,"Villa - Sticklinge, Lidingö kommun - Såld 15 september 2023",Stockholm,16 900 000 kr,villa,"Sticklinge, Lidingö kommun", 15 september 2023,6.8150187199737955
17887,5 495 000 kr,+515 000 kr (+9 %),Villa,Äganderätt,4 rum,83 m²,43 m²,,894 m²,1937,49 617 kr/år,,,"Villa - Fullersta, Huddinge kommun - Såld 14 september 2023",Stockholm,6 010 000 kr,villa,"Fullersta, Huddinge kommun", 14 september 2023,11.283850799919177
17888,11 950 000 kr,+1 700 000 kr (+14 %),Villa,Äganderätt,7 rum,202 m²,83 m²,,654 m²,1965,51 871 kr/år,,,"Villa - Bromma - Bromma Kyrka, Stockholms kommun - Såld 14 september 2023",Stockholm,13 650 000 kr,villa,"Bromma Kyrka, Stockholms kommun", 14 september 2023,9.154900928455943
